pH,EC,N,Zn,K,S,Fe,P,OC,Cu,Mn,B
8.37,0.87,202,0.36,356,30.64,6.22,43.09,4.333879967792522,2.6276602064822563,13.151518104574144,2.1155120192985852
7.87,0.32,360,0.82,767,24.7,6.06,25.65,16.65376025820533,2.863929825745549,24.360624521124258,0.5243329583394376
7.5,0.79,241,0.56,929,25.77,9.72,17.44,20.130955422589835,0.4003040069030098,6.15556345267816,0.5842198925044153
7.82,0.45,314,1.2,551,28.35,8.06,37.96,22.676279845429157,0.5436478349113192,25.447625022207642,1.3315655929212402
7.44,1.28,464,1.2,544,33.51,6.42,83.1,16.429627876122535,2.8580772382344235,20.14979834821711,0.8501324194289568
7.71,0.9,294,0.7,449,32.03,7.02,34.88,11.982476859801412,2.248048219020942,13.051976312049508,0.7429978282034839
7.65,0.37,340,0.58,441,34.24,8.36,56.43,14.86654904080901,2.677171906751235,14.2585039662757,1.8408558989671953
7.38,0.67,194,0.66,800,19.77,6.32,13.85,20.866829129041367,0.6837136180165555,8.037832229978498,1.8566820168031828
7.57,0.71,325,0.5,681,25.06,7.8,48.73,13.737572944668027,1.8116266023505476,23.34281173700955,2.3356671126478044
7.65,0.39,563,0.44,327,11.6,6.39,29.75,0.8262507267544009,2.144339011643198,15.95270078980972,1.2128756448454134
7.7,1.66,321,0.48,531,34.6,7.34,35.91,22.34967382261677,2.08272782435963,10.021196825542669,0.26171485123217464
7.62,1.09,359,0.56,694,27.26,6.84,26.16,16.579689349654313,1.2858844542394257,18.521988075855752,0.8153192223832231
7.34,0.91,240,0.24,360,25.85,5.26,52.32,16.268669920076192,0.13510703265553384,30.868237223865368,2.7648150784232146
8.17,0.69,252,0.92,406,14.09,6.32,39.5,5.25463614230544,1.797973346436491,13.555251818590948,1.7056736676422577
7.87,0.57,255,0.76,563,33.03,5.48,34.37,15.847362738560506,0.8315875097962536,28.550157370051558,2.0188743540508156
7.42,0.75,281,0.64,270,11.3,6.48,76.43,9.513359295134387,1.409244941198669,10.767570185269847,0.08030760976614412
7.2,1.53,240,0.66,700,10.77,8.02,60.53,15.66446815129166,2.895712374195585,1.800693316912814,1.4902478208237575
7.69,1.25,211,0.4,219,28.36,9.78,12.82,2.6475734243609783,1.2591734806923338,6.419038665720769,0.1635790947877766
7.74,1.49,260,1.08,417,32.82,9.06,34.88,15.82250278001256,2.55061870752677,13.043492977392164,1.6310753853723963
8.03,0.58,240,0.34,120,10.68,8.82,16.93,23.98598804591893,0.6424239748453058,6.894522944286237,2.6013275449955677
8.3,0.89,209,0.46,497,29.42,5.58,43.09,1.252267728767289,2.0603092592133345,0.11701321056191355,2.7328368001811256
7.87,7.37,219,0.28,339,31.98,8.32,68.74,23.454463002889483,2.9526303765061046,28.374397501021118,1.5519253840734306
7.92,0.79,213,0.52,363,26.05,8.32,31.8,9.825100261276607,0.38854678555770483,26.177435012923397,1.324645262496116
7.78,0.51,208,0.62,403,25.38,9.92,21.03,20.911007463060493,0.1143774307256726,23.039407030631796,2.668247180125843
7.58,0.43,379,0.22,445,14.9,7.12,15.9,18.799013068992735,1.3603975824135601,5.293792859505825,1.9191631363108783
8.45,0.79,344,0.56,419,29.96,8.64,29.24,13.651688637581358,0.36139266534050585,3.828030869126469,0.2391220115260101
7.73,0.85,257,0.54,570,20.91,8.1,22.57,17.748936101106704,2.2827661445513576,2.1983107112019153,1.3454025943622931
7.46,1.19,225,0.8,489,22.77,6.2,16.93,21.096521915102215,2.7696275850762775,22.475261641195537,0.7230762509614788
8.05,0.39,282,0.98,348,31.43,6.12,47.19,9.758953687459687,1.3616814500366636,28.800877905648775,1.356659927198361
7.8,1.38,373,0.38,991,27.79,5.8,16.93,7.916092561361404,0.848025111515442,13.409251508003713,1.3170849787375583
7.82,0.53,233,0.6,306,20.31,5.06,15.4,16.055481914969675,1.362801724689367,3.790255357957928,1.6667196557686879
8.05,1.3,345,0.3,629,16.04,14.22,75.92,19.407518012396082,2.209702106300503,15.937814232414771,1.0446865533639333
7.81,1.66,210,0.56,111,17.67,7.96,14.36,18.318614721161115,0.11652869343048697,10.885417621397085,0.5133864404983615
7.98,2.07,263,0.74,900,18.46,6.38,26.67,19.167746207721365,1.817100189190163,11.68834191317143,1.4502656394682794
8.33,1.17,288,0.44,442,18.69,6.72,18.47,10.510441224029098,1.8869446367200209,19.302902980169797,2.351359960794303
7.84,0.31,309,0.48,442,35.66,8.36,17.95,19.646237766583017,1.9584265634050912,22.311202518669432,1.8926737494665822
7.62,0.77,273,0.8,621,19.02,5.34,17.48,2.9729964233575417,0.7991246943439703,3.5265451691919383,0.9938953099535957
7.82,0.76,279,0.42,481,22.56,7.34,14.88,13.113289441264303,2.1821744794979114,1.2093822296120558,2.642043542814446
7.19,0.59,365,0.92,474,19.62,12.26,34.88,0.23763198590510554,0.3577770549521049,30.82486304996173,2.5776928966477426
7.48,0.81,232,0.9,258,31.17,8.22,47.71,7.857601334616459,0.6738620858477263,7.298978698001396,0.6378015823001126
8.32,0.35,285,0.66,353,27.8,6.8,23.08,8.858430683426409,2.660987236697632,1.772824914422301,0.1687925349322018
7.68,0.81,306,0.48,343,36.99,5.38,34.37,9.568527329461203,2.254458831628839,5.975248915772968,2.1060120350481037
7.8,1.41,293,0.96,362,36.27,6.22,18.47,16.721666239887707,0.1302744732532416,1.31340787370406,2.3442043213236627
8.26,3.49,248,0.5,501,22.7,7.42,46.68,9.386538620361263,0.8177424428835146,12.213038534724433,2.7313062020257406
7.72,0.25,320,0.58,609,18.79,5.9,17.44,10.823777580678481,0.7182109951699721,24.896191121701406,2.5159484476837375
7.67,0.64,365,0.56,377,27.51,6.74,13.34,5.777304727896426,0.8834625411483297,10.65104105301599,1.717475960249705
7.45,4.25,272,0.96,387,22.92,6.02,18.98,9.020717819941227,0.8153501269200671,13.830825438472742,1.522944456226171
7.92,1.5,383,0.98,734,24.34,5.62,72.33,5.53174409158932,0.273202046526538,20.978875435498185,0.13684130148473816
7.75,0.52,335,0.6,390,21.04,7.38,34.88,1.8493825780658029,1.4346957136286838,15.829737824458599,0.7407717932915867
7.19,3.32,162,0.46,820,37.41,5.12,19.49,14.522421381814931,2.2369090811234638,26.720057241198706,1.3285367147828768
7.71,0.61,498,0.98,497,26.47,6.38,14.36,16.070285885464887,1.8677239534220889,26.861842002163417,1.7946707642306472
7.87,0.74,334,1.2,488,30.76,7.66,20.52,14.905819269629786,2.061513988992374,0.41614138372173604,1.5980150599588134
8.3,0.46,194,0.76,196,31.58,6.76,16.41,11.177507646833678,0.32776709311118074,24.143850407266022,2.1096753315214656
7.86,0.19,396,0.34,129,26.7,7.34,17.44,9.176880146283592,2.8778677808179864,14.342060911465305,0.8321567292482328
7.19,1.36,334,0.58,919,13.61,5.6,14.88,20.733674224766624,2.5467810731600626,30.65528432087015,1.6192691971208262
7.83,1.12,274,1.02,414,26.5,5.84,44.11,12.506054664755611,2.4489146331922917,15.03703882379219,0.30327259175858623
8.38,1.26,255,0.36,395,14.39,5.66,13.85,11.552446875350569,2.501342548772379,30.59521575304451,1.2017168450896512
7.72,1.71,301,1.46,371,37.19,5.4,64.63,0.7128453727738129,2.822841788828991,23.418647567645202,2.1304438989546988
7.9,0.85,254,1.04,206,29.91,7.44,61.56,8.255823080265136,1.6846641207131343,7.789404885705033,1.9737863554641613
7.82,0.6,296,0.36,906,22.57,5.22,23.08,9.186675288981982,0.6768263123521439,16.74102091017412,2.794173954595214
7.78,0.49,194,0.82,435,27.49,7.38,24.52,9.631864463435921,1.8971759710079459,30.75706990349342,0.8269795077262065
7.25,0.93,314,0.2,395,21.19,8.36,39.5,13.96611962453324,2.2666427764470614,26.599120473456924,1.4350024657201823
7.65,1.33,312,0.34,429,21.65,8.6,52.83,12.853100866772394,2.2520979625272943,3.1176633492108197,0.9695039420162308
8.13,0.54,537,0.3,715,23.18,6.02,21.03,14.628931717763326,1.6178456408089588,21.92983098146078,1.2760645948033222
7.7,0.47,290,0.3,886,23.05,7.2,30.26,18.380709950856865,0.2905840476473837,10.784953407549414,2.425182358439511
8.11,0.51,202,0.68,214,20.96,9.06,24.11,19.530359155314635,1.1773609096002746,0.32568206948395334,1.948417047520223
8.16,0.49,338,0.32,266,12.0,5.44,19.49,17.263141521813218,2.787846162797637,12.573527133244017,2.495537688119325
7.92,0.27,313,0.78,267,32.29,8.2,17.44,22.93701633332294,1.8024353055892584,7.361564087084364,0.6216906589960065
7.8,0.89,312,0.74,676,20.96,5.86,22.06,0.5357587259650429,1.6673125937392406,25.404871766377365,2.4704766852423687
7.3,0.27,233,0.86,363,17.64,8.38,19.49,4.7790938578367514,0.877740797139827,10.530142507245696,0.22494387673234098
7.91,0.87,370,0.3,625,10.53,5.76,36.42,0.28075271197759666,1.1695553353555763,25.67220690623341,2.5125340140065404
8.26,0.31,260,0.86,267,29.83,6.12,23.6,15.57464566829501,2.713364041218786,0.12847033060682708,0.968243631311609
7.56,0.45,273,0.28,460,19.12,8.8,11.8,21.56293011990469,2.0427367292536287,9.61853354430682,0.9282618682228234
7.42,0.62,378,0.84,676,16.58,8.68,74.38,5.919226888173552,2.3970439883843353,7.559593469966767,1.4733644716883123
7.75,0.33,225,0.4,800,17.62,9.96,16.17,22.256125620631728,1.4212320895882298,7.324895783409394,2.6563049181161196
8.13,5.23,218,0.3,452,26.38,6.74,64.12,1.5403906279205044,1.9366243530065428,2.2162846845551427,0.1918765665206788
7.89,0.69,219,0.99,618,14.36,5.06,45.14,22.43302104065179,0.8177639736175981,5.890268712980399,1.032157491195257
7.82,1.05,215,1.2,771,35.67,8.4,25.14,8.503782225027262,2.157000232730615,17.2709262137668,2.4241386887660066
7.66,0.51,411,1.26,462,22.79,8.38,28.21,2.523957799936275,1.3428719077507785,9.110143539957926,1.1531103577218882
7.71,2.77,387,0.58,534,35.52,6.74,36.42,11.712335044553182,1.3866583584072047,13.003324826147379,0.6096730373679049
7.65,0.58,378,0.58,348,33.41,8.9,15.39,6.236959968520139,1.9925144110102635,11.751417933924653,1.2324319404746964
7.72,0.91,198,0.42,500,22.59,5.28,25.14,6.908462356889955,2.833302220903955,27.166703133246745,1.1241249041170072
7.85,1.37,272,0.72,262,26.6,6.46,23.08,7.444230161738249,0.2775385955632593,28.074686079434823,2.5865487160481013
8.0,0.51,183,0.3,503,17.41,6.42,15.13,19.292318958200656,2.5064976854267322,15.337440854449516,2.162938877050948
7.81,6.57,315,0.96,509,35.79,8.48,58.48,12.985954512538582,0.9466825135077258,10.308517305249019,1.4541189338534575
8.01,0.78,371,0.7,444,20.05,5.44,18.47,7.5402540098284865,1.3906840017036872,3.4090737466330125,2.787902764151536
8.17,1.48,254,0.74,694,30.74,8.78,28.21,14.686977421130948,0.15420605331077625,29.560614944112913,1.3441659863215483
7.3,0.83,401,0.32,465,25.86,8.98,38.98,17.216001113934325,0.9720650080545372,1.9704103279701883,0.2207364130639596
7.67,3.57,301,0.38,267,32.93,5.78,41.55,6.615713617531457,1.5627095409062826,9.304417074084183,0.7838771282093582
7.63,0.52,244,0.38,290,25.43,7.14,29.75,9.9838235264559,0.2545959066279963,9.317264954141429,1.2635545254053027
7.78,1.4,306,0.58,323,15.49,6.36,15.39,3.0130776307530462,1.528910487092674,10.007195728871238,0.4930512426432915
7.69,1.57,390,0.56,661,15.48,7.12,15.39,4.429469453878859,2.806434142555192,5.184820588684723,2.6752797486543587
7.67,0.63,235,0.4,329,21.1,8.18,49.76,16.37871670976309,0.3988021290558693,24.301856601233006,2.176502957977054
7.85,0.51,207,0.54,739,25.39,8.2,34.47,4.436376509925483,2.329811333261228,3.893958956129407,0.8004726731806524
7.48,0.88,241,0.64,266,33.45,9.38,23.6,12.651404869642738,1.2903361863916585,19.7222667012412,1.6906205125094476
8.25,0.46,230,0.78,355,19.26,5.86,17.44,17.04620565516614,2.0096589835563106,3.935603764942701,2.0511996736224187
7.69,0.92,211,0.7,469,36.14,8.78,18.98,2.6543584619643776,0.852493232096722,2.2888458452464278,2.657929843782762
8.17,1.72,171,0.64,317,29.14,10.18,15.39,13.658762049130793,0.5573123292461798,28.202277368856723,2.4933135637241333
7.51,1.22,340,0.36,621,32.95,9.66,51.81,6.2318505304625935,0.5601554598146935,5.983077591584819,1.4819305441414696
7.93,0.31,272,0.94,430,27.51,5.12,18.47,23.113952318178157,0.2965414007344138,25.478417274349265,2.1980412306287285
7.9,1.04,357,0.86,470,17.47,6.72,52.83,11.6567409566062,0.633944845360642,16.933647608499424,1.6115195205641346
7.81,0.48,304,0.38,290,26.68,6.72,23.6,19.36322193962628,2.0361627980176773,2.514987890714893,1.5854627365256906
7.78,1.04,348,0.82,371,25.46,5.66,23.08,13.250414357534655,2.673353492701479,29.623794633521904,0.3766878050134096
8.0,0.96,216,0.54,133,32.52,5.04,15.39,1.137559535230178,2.4753882587821043,7.738630448379561,0.40813993612457966
7.8,0.32,241,0.38,597,19.27,9.46,17.44,15.232317876697133,2.0974435279322385,26.664444717942015,1.5215127774619825
7.6,0.68,203,0.46,926,34.88,6.26,53.35,22.838539878739102,0.4135653597945308,5.324541078685188,0.8020578641420582
7.81,0.69,224,0.42,176,28.63,5.98,24.62,14.478522501497315,0.937319217647133,26.488295629361836,0.11806185079089342
7.71,2.22,259,0.7,544,31.38,9.88,12.31,19.678613740300285,0.9977341446948341,0.5186380306445312,2.055036202764586
8.16,0.31,459,0.38,185,12.44,6.0,42.58,21.232534474026945,0.8223738529450302,15.918898303431257,0.14966300686485529
7.46,0.41,261,0.52,413,29.06,6.12,17.44,5.551106549579486,1.5989665829494888,23.87808127833189,1.7029640814471905
7.72,0.55,388,0.58,511,11.68,5.4,42.58,5.167871673806617,1.659172677597441,28.98583353535208,1.5481748717913877
7.76,0.31,274,0.56,142,25.1,8.46,26.67,14.702445633538701,1.135675907251353,28.195253987418386,2.7339285459947402
8.17,0.61,265,0.68,292,27.44,7.86,56.43,9.923580428380241,1.1266022350977576,25.428212220326753,1.396428264599491
7.74,0.24,230,0.64,515,30.28,5.96,17.95,20.172685138514616,2.5176679018648183,27.546230791037683,0.2355399644027207
7.68,1.24,254,0.6,582,26.43,11.42,47.19,21.610552649212465,2.402628045576679,6.2638960955072935,1.582658791145834
7.13,3.28,360,0.66,342,28.17,9.12,25.65,8.546770965334963,0.9918417868245848,8.888452894535302,2.38142543090044
7.45,1.57,313,0.52,784,30.34,8.12,39.5,5.761206359490121,2.76740014054865,9.036237734811497,2.811304024616774
7.68,0.53,388,0.34,301,27.54,9.08,41.04,18.7545598143283,2.8817479998173425,11.757195928642476,1.24774715938184
7.51,1.87,270,0.7,528,23.24,9.46,17.44,6.667864249600452,1.0473556481480197,12.259675508198479,0.9440245292910092
7.29,1.55,351,1.06,477,23.28,6.44,82.59,19.760482212476912,1.128465099963651,16.931313978582924,2.562363099587517
7.3,0.91,334,0.74,604,22.54,12.32,39.5,10.227344262205431,1.5715080695263395,5.0486858903893745,0.587828276250095
7.92,0.78,190,1.22,273,25.48,5.96,76.43,16.054442593066142,2.8474839807236636,21.46260944434921,1.7585838054908773
7.59,2.41,338,0.88,603,32.49,9.04,34.88,2.3832940006485694,2.657615939106973,5.286130399116206,1.1797718107394157
7.77,0.86,456,0.98,509,18.13,7.44,35.39,15.010237859770093,0.3905241303699182,9.695429012209473,0.17338732727733258
7.81,0.19,343,0.46,435,29.22,6.14,41.04,10.897247521819775,1.2407010777852496,15.658331084424098,1.0185161890837258
7.72,1.14,470,1.02,313,32.36,8.12,57.96,14.11994226989383,1.7113775859668316,24.712048945460214,0.7920307221073819
7.56,0.56,276,0.5,516,21.98,7.12,21.54,4.115539565102235,1.5641781445760126,22.952204614744286,1.9536115848840236
7.88,0.43,246,0.62,246,10.51,8.38,23.08,17.711282504165954,0.6580187890550956,20.05055626952103,2.678661773629694
7.48,0.71,340,0.72,973,18.88,6.04,19.49,20.720850153283163,2.606333139522693,4.921836019321456,0.7998102371650402
7.93,0.36,354,0.62,421,29.34,9.26,20.52,5.280081222169537,2.0734364941807337,17.008230726065197,2.2996459920586414
7.57,1.34,373,0.38,665,22.44,5.2,28.73,2.387577876931865,2.5450715383157845,2.811222440598461,0.21279309475001026
7.89,0.59,442,0.72,384,19.21,7.46,11.8,0.6649622065074398,2.6061793384939533,11.766748531248542,1.5452139877098843
8.26,0.83,312,0.42,419,25.58,7.12,27.19,15.443118860594057,2.2826826512406173,12.883525620656838,0.254718175839309
7.24,1.41,339,0.44,504,34.88,6.38,18.47,14.609547462521858,1.376887061661672,1.3397753644793358,2.637931055520564
8.16,0.17,207,0.54,337,25.67,5.22,22.06,13.166068163866273,1.8789019921951942,8.57349239262743,2.1751295343383967
8.25,0.67,218,0.34,462,23.23,6.36,21.54,5.6435355971718115,0.5598706399308474,29.630012043861857,1.8759417549246749
7.69,0.63,443,0.48,316,33.92,7.72,37.98,9.4426533021418,2.0637810732014796,29.56771125585911,2.3339540132840733
7.45,0.67,234,0.52,535,16.68,9.78,26.16,14.307984410949535,0.6152120393160926,10.993382705860938,1.8471546357736501
8.14,0.47,219,0.48,280,21.83,6.82,21.03,11.972727926734148,2.1232723001947593,1.4413623654137302,2.7342865362010436
7.62,1.51,353,1.12,285,26.83,7.08,30.78,23.708073933135807,0.7627226110091282,5.642242675847529,2.030523936106769
7.92,0.75,372,0.86,784,16.2,5.34,59.5,3.3609100861059216,0.43442530944014457,12.225607639162055,2.612057762447001
7.9,0.46,218,1.02,312,26.24,7.12,17.44,16.713954841737493,0.5742835561188653,29.386914870269507,1.4872840219493608
7.84,0.37,307,0.8,499,14.65,8.3,34.88,9.76321855769258,0.09583695619187588,4.471639072663643,0.3830977798299409
7.65,1.35,320,0.32,634,26.98,7.78,46.17,10.333970796722191,2.195907080310844,23.695004410911075,1.5177705111275273
7.73,0.6,232,0.52,438,23.35,5.48,40.01,17.250586599230413,2.2359350737410506,3.467203641284238,0.4101690054541375
7.75,0.57,273,1.3,534,38.63,9.24,48.73,16.649224016652436,1.5987547152458503,30.421046565616543,1.6952820025268778
7.64,0.28,321,0.98,430,11.67,8.66,87.2,23.7910182494823,0.5627930070922743,11.898133657481178,1.3916808470563498
8.06,0.87,293,0.36,320,31.85,7.46,32.32,3.168623517953593,0.33481420890632096,24.05699490659184,1.7783080980184773
7.32,0.58,270,0.96,734,28.96,5.38,75.92,2.588220620281575,0.14604787166125094,10.69263854803586,0.0877296677113352
7.83,0.23,180,0.98,367,25.58,5.26,52.32,17.411697729376915,0.5756421585080967,19.4986916154356,0.5977597569688049
7.46,0.71,496,0.7,415,26.38,7.5,34.37,13.923447316453176,2.70020671750062,6.041376857619735,1.4160719920774811
7.73,0.21,217,0.72,463,18.25,9.32,25.14,6.65243993077936,0.7977029461859276,4.620589286083173,2.683389829986012
7.54,0.92,353,0.26,650,34.02,6.64,66.17,1.9981229188367797,1.1280149887464421,29.086801271259574,1.1187609513802372
7.71,1.35,246,0.58,636,35.37,9.28,25.14,2.1472321653546897,0.39866226953030626,28.45612441446795,1.2312667919080316
7.66,0.86,301,0.56,957,33.28,6.48,54.37,21.471161904472428,0.741518622912139,27.523915563175937,2.032561205658277
7.89,0.55,376,0.86,273,33.31,10.02,17.44,4.685629060777955,1.611327992386001,19.42963927564607,1.7264680101096856
7.68,1.09,277,0.58,481,17.51,6.26,17.95,7.828580334560946,1.870715361470262,25.077405044470833,0.8850361742713997
7.32,1.93,249,1.2,516,18.29,10.38,31.8,5.517088013225013,0.8088822805069984,2.242550981192371,1.1938532517661007
7.73,1.08,301,0.54,453,33.15,5.94,56.43,8.584411709383302,0.25915522652959344,10.451633504003079,0.6608514448459615
7.58,0.37,232,0.62,561,19.44,7.8,71.46,1.7592298416316314,1.2357263065432782,9.800289523748555,2.7262192271993753
7.29,6.24,341,0.56,163,35.23,8.1,45.14,12.50552900270766,0.776215876814159,19.74508399511622,0.42055089309831284
7.73,0.42,579,0.74,473,35.72,6.44,47.71,1.715940269853936,0.7332929950633197,11.105535622508086,1.0862695254033177
7.48,2.02,414,0.32,370,35.08,5.66,16.41,19.22852053695444,2.902398011950424,4.697374484973301,0.13131556332723088
7.46,1.88,215,0.62,438,36.65,8.38,27.19,5.685718757659348,1.8957604237623717,18.534867959524366,0.672111397736588
7.77,0.3,470,1.08,305,20.99,10.98,13.34,13.006284759047801,1.721653838494241,25.266319309467928,2.2141003419292273
8.14,1.32,301,0.36,434,33.99,7.78,16.93,21.13389019271885,1.3082210533233334,11.913794743868571,0.6152436411173072
7.44,0.86,504,0.56,679,34.52,7.12,58.48,15.65596912022794,1.3468068969503229,4.1957806093921,0.28097499097994505
8.41,0.58,235,0.92,395,27.36,6.96,61.04,12.837691098576913,1.674851661245577,6.185698414993104,1.3694907763708841
7.86,0.45,176,0.36,521,21.05,5.34,24.11,7.851576699457476,2.1305393346157944,7.445859296682272,0.08751508786727104
